vendor_id,evidence_family,source_id,raw_strength,context_factor,persistence,adjusted_strength,family_weight,explanation
V0042,cooccurrence,relationship:0,0.7127003899916967,0.5671911393497869,1.0,0.5738920202919258,1.0,conditional co-bidding 4.22x expected; persistence=1.00
V0098,cooccurrence,relationship:585,0.3546358014240957,0.18898556255539736,0.7333,0.21319650499479625,1.0,conditional co-bidding 2.22x expected; persistence=0.73
V0513,cooccurrence,relationship:585,0.3546358014240957,0.18898556255539736,0.7333,0.21319650499479625,1.0,conditional co-bidding 2.22x expected; persistence=0.73
V0284,cooccurrence,relationship:586,0.354585858978176,0.18896608500148845,0.7333,0.21316353894701556,1.0,conditional co-bidding 2.21x expected; persistence=0.73
V0298,cooccurrence,relationship:586,0.354585858978176,0.18896608500148845,0.7333,0.21316353894701556,1.0,conditional co-bidding 2.21x expected; persistence=0.73
V0184,cooccurrence,relationship:587,0.345957379904733,0.1935803781628457,0.631,0.20414680877896704,1.0,conditional co-bidding 2.49x expected; persistence=0.63
V0497,cooccurrence,relationship:587,0.345957379904733,0.1935803781628457,0.631,0.20414680877896704,1.0,conditional co-bidding 2.49x expected; persistence=0.63
V0215,cooccurrence,relationship:588,0.3601526574743561,0.1859345364149989,0.8,0.21908940426590578,1.0,conditional co-bidding 2.05x expected; persistence=0.80
V0266,cooccurrence,relationship:588,0.3601526574743561,0.1859345364149989,0.8,0.21908940426590578,1.0,conditional co-bidding 2.05x expected; persistence=0.80
V0359,cooccurrence,relationship:589,0.3570645799139244,0.1873275861664303,0.7667,0.21591734297675072,1.0,conditional co-bidding 2.12x expected; persistence=0.77
V0371,cooccurrence,relationship:589,0.3570645799139244,0.1873275861664303,0.7667,0.21591734297675072,1.0,conditional co-bidding 2.12x expected; persistence=0.77
V0202,cooccurrence,relationship:590,0.3513634643426172,0.1903067510936206,0.7,0.2099395841110472,1.0,conditional co-bidding 2.29x expected; persistence=0.70
V0286,cooccurrence,relationship:590,0.3513634643426172,0.1903067510936206,0.7,0.2099395841110472,1.0,conditional co-bidding 2.29x expected; persistence=0.70
V0141,cooccurrence,relationship:591,0.356807305069328,0.1872272489770379,0.7667,0.2157464098416513,1.0,conditional co-bidding 2.12x expected; persistence=0.77
V0420,cooccurrence,relationship:591,0.356807305069328,0.1872272489770379,0.7667,0.2157464098416513,1.0,conditional co-bidding 2.12x expected; persistence=0.77
V0094,cooccurrence,relationship:592,0.3446749578237763,0.19381343355127273,0.6216,0.2030106324174921,1.0,conditional co-bidding 2.50x expected; persistence=0.62
V0386,cooccurrence,relationship:592,0.3446749578237763,0.19381343355127273,0.6216,0.2030106324174921,1.0,conditional co-bidding 2.50x expected; persistence=0.62
V0258,cooccurrence,relationship:593,0.3511326462571134,0.19021673204027414,0.7,0.209788299911525,1.0,conditional co-bidding 2.29x expected; persistence=0.70
V0414,cooccurrence,relationship:593,0.3511326462571134,0.19021673204027414,0.7,0.209788299911525,1.0,conditional co-bidding 2.29x expected; persistence=0.70
V0028,cooccurrence,relationship:594,0.3510615518116768,0.1901890052065539,0.7,0.20974170629679234,1.0,conditional co-bidding 2.28x expected; persistence=0.70
V0429,cooccurrence,relationship:594,0.3510615518116768,0.1901890052065539,0.7,0.20974170629679234,1.0,conditional co-bidding 2.28x expected; persistence=0.70
V0178,cooccurrence,relationship:595,0.359210906164302,0.18556725340407768,0.8,0.21845951995462165,1.0,conditional co-bidding 2.03x expected; persistence=0.80
V0456,cooccurrence,relationship:595,0.359210906164302,0.18556725340407768,0.8,0.21845951995462165,1.0,conditional co-bidding 2.03x expected; persistence=0.80
V0244,cooccurrence,relationship:596,0.353102522482805,0.1883875837682939,0.7333,0.2121847949231404,1.0,conditional co-bidding 2.18x expected; persistence=0.73
V0280,cooccurrence,relationship:596,0.353102522482805,0.1883875837682939,0.7333,0.2121847949231404,1.0,conditional co-bidding 2.18x expected; persistence=0.73
V0144,cooccurrence,relationship:597,0.3558820543356694,0.18686640119091105,0.7667,0.21513185729177395,1.0,conditional co-bidding 2.10x expected; persistence=0.77
V0152,cooccurrence,relationship:597,0.3558820543356694,0.18686640119091105,0.7667,0.21513185729177395,1.0,conditional co-bidding 2.10x expected; persistence=0.77
V0144,cooccurrence,relationship:598,0.3558820543356694,0.18686640119091105,0.7667,0.21513185729177395,1.0,conditional co-bidding 2.10x expected; persistence=0.77
V0336,cooccurrence,relationship:598,0.3558820543356694,0.18686640119091105,0.7667,0.21513185729177395,1.0,conditional co-bidding 2.10x expected; persistence=0.77
V0005,cooccurrence,relationship:599,0.3524081788284064,0.18811678974307838,0.7333,0.2117269001211011,1.0,conditional co-bidding 2.17x expected; persistence=0.73
V0453,cooccurrence,relationship:599,0.3524081788284064,0.18811678974307838,0.7333,0.2117269001211011,1.0,conditional co-bidding 2.17x expected; persistence=0.73
V0024,cooccurrence,relationship:600,0.3578549184969641,0.18503841821381575,0.8,0.21755310125208074,1.0,conditional co-bidding 2.00x expected; persistence=0.80
V0248,cooccurrence,relationship:600,0.3578549184969641,0.18503841821381575,0.8,0.21755310125208074,1.0,conditional co-bidding 2.00x expected; persistence=0.80
V0437,cooccurrence,relationship:601,0.3465720206085623,0.19103548803733927,0.6667,0.20571561310656114,1.0,conditional co-bidding 2.33x expected; persistence=0.67
V0526,cooccurrence,relationship:601,0.3465720206085623,0.19103548803733927,0.6667,0.20571561310656114,1.0,conditional co-bidding 2.33x expected; persistence=0.67
V0062,cooccurrence,relationship:602,0.3547278672207837,0.18641626821610557,0.7667,0.21436564650384962,1.0,conditional co-bidding 2.07x expected; persistence=0.77
V0383,cooccurrence,relationship:602,0.3547278672207837,0.18641626821610557,0.7667,0.21436564650384962,1.0,conditional co-bidding 2.07x expected; persistence=0.77
V0202,cooccurrence,relationship:603,0.351529782219772,0.18777421506571096,0.7333,0.21114785849876358,1.0,conditional co-bidding 2.15x expected; persistence=0.73
V0331,cooccurrence,relationship:603,0.351529782219772,0.18777421506571096,0.7333,0.21114785849876358,1.0,conditional co-bidding 2.15x expected; persistence=0.73
V0178,cooccurrence,relationship:604,0.3486732072961198,0.18925755084548665,0.7,0.20817741093235667,1.0,conditional co-bidding 2.23x expected; persistence=0.70
V0460,cooccurrence,relationship:604,0.3486732072961198,0.18925755084548665,0.7,0.20817741093235667,1.0,conditional co-bidding 2.23x expected; persistence=0.70
V0060,cooccurrence,relationship:605,0.3542236003180153,0.18621960412402594,0.7667,0.21403102723918194,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0412,cooccurrence,relationship:605,0.3542236003180153,0.18621960412402594,0.7667,0.21403102723918194,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0082,cooccurrence,relationship:606,0.351307032544521,0.18768734269236317,0.7333,0.21100106200963897,1.0,conditional co-bidding 2.14x expected; persistence=0.73
V0151,cooccurrence,relationship:606,0.351307032544521,0.18768734269236317,0.7333,0.21100106200963897,1.0,conditional co-bidding 2.14x expected; persistence=0.73
V0056,cooccurrence,relationship:607,0.351307032544521,0.18768734269236317,0.7333,0.21100106200963897,1.0,conditional co-bidding 2.14x expected; persistence=0.73
V0080,cooccurrence,relationship:607,0.351307032544521,0.18768734269236317,0.7333,0.21100106200963897,1.0,conditional co-bidding 2.14x expected; persistence=0.73
V0028,cooccurrence,relationship:608,0.3539851325205618,0.186126601683019,0.7667,0.21387281543663783,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0158,cooccurrence,relationship:608,0.3539851325205618,0.186126601683019,0.7667,0.21387281543663783,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0091,cooccurrence,relationship:609,0.3539851325205618,0.186126601683019,0.7667,0.21387281543663783,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0419,cooccurrence,relationship:609,0.3539851325205618,0.186126601683019,0.7667,0.21387281543663783,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0395,cooccurrence,relationship:610,0.3483430341667533,0.18912878332503372,0.7,0.20796130532422424,1.0,conditional co-bidding 2.22x expected; persistence=0.70
V0409,cooccurrence,relationship:610,0.3483430341667533,0.18912878332503372,0.7,0.20796130532422424,1.0,conditional co-bidding 2.22x expected; persistence=0.70
V0338,cooccurrence,relationship:611,0.353946941491857,0.18611170718182404,0.7667,0.21384747931161055,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0414,cooccurrence,relationship:611,0.353946941491857,0.18611170718182404,0.7667,0.21384747931161055,1.0,conditional co-bidding 2.06x expected; persistence=0.77
V0454,cooccurrence,relationship:612,0.3510048494892884,0.18756949130082223,0.7333,0.2108019436890027,1.0,conditional co-bidding 2.14x expected; persistence=0.73
V0501,cooccurrence,relationship:612,0.3510048494892884,0.18756949130082223,0.7333,0.2108019436890027,1.0,conditional co-bidding 2.14x expected; persistence=0.73
V0242,cooccurrence,relationship:613,0.3508605107867769,0.18751319920684276,0.7333,0.21070684489421265,1.0,conditional co-bidding 2.13x expected; persistence=0.73
V0504,cooccurrence,relationship:613,0.3508605107867769,0.18751319920684276,0.7333,0.21070684489421265,1.0,conditional co-bidding 2.13x expected; persistence=0.73
V0258,cooccurrence,relationship:614,0.3508605107867769,0.18751319920684276,0.7333,0.21070684489421265,1.0,conditional co-bidding 2.13x expected; persistence=0.73
V0302,cooccurrence,relationship:614,0.3508605107867769,0.18751319920684276,0.7333,0.21070684489421265,1.0,conditional co-bidding 2.13x expected; persistence=0.73
V0250,cooccurrence,relationship:615,0.3262653784225214,0.2014146975847832,0.4321,0.18527733425080523,1.0,conditional co-bidding 3.00x expected; persistence=0.43
V0376,cooccurrence,relationship:615,0.3262653784225214,0.2014146975847832,0.4321,0.18527733425080523,1.0,conditional co-bidding 3.00x expected; persistence=0.43
V0001,cooccurrence,relationship:616,0.3506227393315959,0.18742046833932224,0.7333,0.21055020222176477,1.0,conditional co-bidding 2.13x expected; persistence=0.73
V0294,cooccurrence,relationship:616,0.3506227393315959,0.18742046833932224,0.7333,0.21055020222176477,1.0,conditional co-bidding 2.13x expected; persistence=0.73
V0172,cooccurrence,relationship:617,0.3476758901003136,0.18886859713912235,0.7,0.20752475455611277,1.0,conditional co-bidding 2.21x expected; persistence=0.70
V0340,cooccurrence,relationship:617,0.3476758901003136,0.18886859713912235,0.7,0.20752475455611277,1.0,conditional co-bidding 2.21x expected; persistence=0.70
V0327,cooccurrence,relationship:618,0.3590068511545045,0.18289027195025653,0.8333,0.2194320669070243,1.0,conditional co-bidding 1.89x expected; persistence=0.83
V0523,cooccurrence,relationship:618,0.3590068511545045,0.18289027195025653,0.8333,0.2194320669070243,1.0,conditional co-bidding 1.89x expected; persistence=0.83
V0187,cooccurrence,relationship:619,0.3503845799139243,0.18732758616643017,0.7333,0.21039332279293202,1.0,conditional co-bidding 2.12x expected; persistence=0.73
V0359,cooccurrence,relationship:619,0.3503845799139243,0.18732758616643017,0.7333,0.21039332279293202,1.0,conditional co-bidding 2.12x expected; persistence=0.73
V0121,cooccurrence,relationship:620,0.3502957544094303,0.18729294421967785,0.7333,0.2103348168336717,1.0,conditional co-bidding 2.12x expected; persistence=0.73
V0386,cooccurrence,relationship:620,0.3502957544094303,0.18729294421967785,0.7333,0.2103348168336717,1.0,conditional co-bidding 2.12x expected; persistence=0.73
V0367,cooccurrence,relationship:621,0.3580538791513112,0.18251861286901122,0.8333,0.21879170484618518,1.0,conditional co-bidding 1.87x expected; persistence=0.83
V0502,cooccurrence,relationship:621,0.3580538791513112,0.18251861286901122,0.8333,0.21879170484618518,1.0,conditional co-bidding 1.87x expected; persistence=0.83
V0091,cooccurrence,relationship:622,0.3467037693523185,0.18848947004740427,0.7,0.20688890287883016,1.0,conditional co-bidding 2.19x expected; persistence=0.70
V0205,cooccurrence,relationship:622,0.3467037693523185,0.18848947004740427,0.7,0.20688890287883016,1.0,conditional co-bidding 2.19x expected; persistence=0.70
V0339,cooccurrence,relationship:623,0.3467037693523185,0.18848947004740427,0.7,0.20688890287883016,1.0,conditional co-bidding 2.19x expected; persistence=0.70
V0445,cooccurrence,relationship:623,0.3467037693523185,0.18848947004740427,0.7,0.20688890287883016,1.0,conditional co-bidding 2.19x expected; persistence=0.70
V0421,cooccurrence,relationship:624,0.3493009648761513,0.18690497630169883,0.7333,0.2096797661446017,1.0,conditional co-bidding 2.10x expected; persistence=0.73
V0455,cooccurrence,relationship:624,0.3493009648761513,0.18690497630169883,0.7333,0.2096797661446017,1.0,conditional co-bidding 2.10x expected; persistence=0.73
V0022,cooccurrence,relationship:625,0.3493009648761513,0.18690497630169883,0.7333,0.2096797661446017,1.0,conditional co-bidding 2.10x expected; persistence=0.73
V0481,cooccurrence,relationship:625,0.3493009648761513,0.18690497630169883,0.7333,0.2096797661446017,1.0,conditional co-bidding 2.10x expected; persistence=0.73
V0003,cooccurrence,relationship:626,0.3457481788284064,0.1881167897430784,0.7,0.20626416730016886,1.0,conditional co-bidding 2.17x expected; persistence=0.70
V0453,cooccurrence,relationship:626,0.3457481788284064,0.1881167897430784,0.7,0.20626416730016886,1.0,conditional co-bidding 2.17x expected; persistence=0.70
V0219,cooccurrence,relationship:627,0.3511949184969641,0.18503841821381578,0.7667,0.21202305782886144,1.0,conditional co-bidding 2.00x expected; persistence=0.77
V0281,cooccurrence,relationship:627,0.3511949184969641,0.18503841821381578,0.7667,0.21202305782886144,1.0,conditional co-bidding 2.00x expected; persistence=0.77
V0531,cooccurrence,relationship:628,0.3482092448860894,0.18647920550557484,0.7333,0.20896126696993506,1.0,conditional co-bidding 2.08x expected; persistence=0.73
V0547,cooccurrence,relationship:628,0.3482092448860894,0.18647920550557484,0.7333,0.20896126696993506,1.0,conditional co-bidding 2.08x expected; persistence=0.73
V0066,cooccurrence,relationship:629,0.3482092448860894,0.18647920550557484,0.7333,0.20896126696993506,1.0,conditional co-bidding 2.08x expected; persistence=0.73
V0468,cooccurrence,relationship:629,0.3482092448860894,0.18647920550557484,0.7333,0.20896126696993506,1.0,conditional co-bidding 2.08x expected; persistence=0.73
V0429,cooccurrence,relationship:630,0.3537447277505189,0.18343544382270222,0.8,0.2148094029825324,1.0,conditional co-bidding 1.92x expected; persistence=0.80
V0496,cooccurrence,relationship:630,0.3537447277505189,0.18343544382270222,0.8,0.2148094029825324,1.0,conditional co-bidding 1.92x expected; persistence=0.80
V0437,cooccurrence,relationship:631,0.3537447277505189,0.18343544382270222,0.8,0.2148094029825324,1.0,conditional co-bidding 1.92x expected; persistence=0.80
V0496,cooccurrence,relationship:631,0.3537447277505189,0.18343544382270222,0.8,0.2148094029825324,1.0,conditional co-bidding 1.92x expected; persistence=0.80
V0216,cooccurrence,relationship:632,0.345263402713872,0.18792772705840988,0.7,0.2059473508361548,1.0,conditional co-bidding 2.16x expected; persistence=0.70
V0429,cooccurrence,relationship:632,0.345263402713872,0.18792772705840988,0.7,0.2059473508361548,1.0,conditional co-bidding 2.16x expected; persistence=0.70
V0214,cooccurrence,relationship:633,0.3479481035730011,0.18637736039347044,0.7333,0.20878945941736624,1.0,conditional co-bidding 2.07x expected; persistence=0.73
V0502,cooccurrence,relationship:633,0.3479481035730011,0.18637736039347044,0.7333,0.20878945941736624,1.0,conditional co-bidding 2.07x expected; persistence=0.73
V0175,cooccurrence,relationship:634,0.3479481035730011,0.18637736039347044,0.7333,0.20878945941736624,1.0,conditional co-bidding 2.07x expected; persistence=0.73
V0184,cooccurrence,relationship:634,0.3479481035730011,0.18637736039347044,0.7333,0.20878945941736624,1.0,conditional co-bidding 2.07x expected; persistence=0.73
V0184,cooccurrence,relationship:635,0.3479481035730011,0.18637736039347044,0.7333,0.20878945941736624,1.0,conditional co-bidding 2.07x expected; persistence=0.73
V0384,cooccurrence,relationship:635,0.3479481035730011,0.18637736039347044,0.7333,0.20878945941736624,1.0,conditional co-bidding 2.07x expected; persistence=0.73
V0202,cooccurrence,relationship:636,0.344869782219772,0.18777421506571104,0.7,0.20569016448119493,1.0,conditional co-bidding 2.15x expected; persistence=0.70
V0408,cooccurrence,relationship:636,0.344869782219772,0.18777421506571104,0.7,0.20569016448119493,1.0,conditional co-bidding 2.15x expected; persistence=0.70
V0047,cooccurrence,relationship:637,0.3475245372250312,0.18621216951776198,0.7333,0.2085108389492046,1.0,conditional co-bidding 2.06x expected; persistence=0.73
V0533,cooccurrence,relationship:637,0.3475245372250312,0.18621216951776198,0.7333,0.2085108389492046,1.0,conditional co-bidding 2.06x expected; persistence=0.73
V0172,cooccurrence,relationship:638,0.3474768685972403,0.18619357875292347,0.7333,0.20847948642389913,1.0,conditional co-bidding 2.06x expected; persistence=0.73
V0182,cooccurrence,relationship:638,0.3474768685972403,0.18619357875292347,0.7333,0.20847948642389913,1.0,conditional co-bidding 2.06x expected; persistence=0.73
V0014,cooccurrence,relationship:639,0.3531479941493589,0.18320271771824975,0.8,0.21441153533794313,1.0,conditional co-bidding 1.90x expected; persistence=0.80
V0219,cooccurrence,relationship:639,0.3531479941493589,0.18320271771824975,0.8,0.21441153533794313,1.0,conditional co-bidding 1.90x expected; persistence=0.80
V0042,cooccurrence,relationship:640,0.3496689718437225,0.1844432990190518,0.7667,0.21101254152771282,1.0,conditional co-bidding 1.97x expected; persistence=0.77
V0368,cooccurrence,relationship:640,0.3496689718437225,0.1844432990190518,0.7667,0.21101254152771282,1.0,conditional co-bidding 1.97x expected; persistence=0.77
V0001,cooccurrence,relationship:641,0.3467120456938721,0.18589529782061,0.7333,0.20797655170139234,1.0,conditional co-bidding 2.05x expected; persistence=0.73
V0187,cooccurrence,relationship:641,0.3467120456938721,0.18589529782061,0.7333,0.20797655170139234,1.0,conditional co-bidding 2.05x expected; persistence=0.73
V0144,cooccurrence,relationship:642,0.3467120456938721,0.18589529782061,0.7333,0.20797655170139234,1.0,conditional co-bidding 2.05x expected; persistence=0.73
V0215,cooccurrence,relationship:642,0.3467120456938721,0.18589529782061,0.7333,0.20797655170139234,1.0,conditional co-bidding 2.05x expected; persistence=0.73
V0001,cooccurrence,relationship:643,0.3494574086802297,0.18436078938528933,0.7667,0.21087250113013065,1.0,conditional co-bidding 1.96x expected; persistence=0.77
V0275,cooccurrence,relationship:643,0.3494574086802297,0.18436078938528933,0.7667,0.21087250113013065,1.0,conditional co-bidding 1.96x expected; persistence=0.77
V0473,cooccurrence,relationship:644,0.3438133513960854,0.1873622070444733,0.7,0.20500015945491254,1.0,conditional co-bidding 2.12x expected; persistence=0.70
V0523,cooccurrence,relationship:644,0.3438133513960854,0.1873622070444733,0.7,0.20500015945491254,1.0,conditional co-bidding 2.12x expected; persistence=0.70
V0256,cooccurrence,relationship:645,0.3465298098045818,0.18582422582378683,0.7333,0.20785674510852914,1.0,conditional co-bidding 2.04x expected; persistence=0.73
V0512,cooccurrence,relationship:645,0.3465298098045818,0.18582422582378683,0.7333,0.20785674510852914,1.0,conditional co-bidding 2.04x expected; persistence=0.73
V0224,cooccurrence,relationship:646,0.3415437693523185,0.1884894700474043,0.6742,0.20269098513264405,1.0,conditional co-bidding 2.19x expected; persistence=0.67
V0339,cooccurrence,relationship:646,0.3415437693523185,0.1884894700474043,0.6742,0.20269098513264405,1.0,conditional co-bidding 2.19x expected; persistence=0.67
V0007,cooccurrence,relationship:647,0.3464482095022452,0.18579240170587563,0.7333,0.207803102533445,1.0,conditional co-bidding 2.04x expected; persistence=0.73
V0310,cooccurrence,relationship:647,0.3464482095022452,0.18579240170587563,0.7333,0.207803102533445,1.0,conditional co-bidding 2.04x expected; persistence=0.73
V0298,cooccurrence,relationship:648,0.3491962221608194,0.18425892664271948,0.7667,0.21069963411132722,1.0,conditional co-bidding 1.96x expected; persistence=0.77
V0502,cooccurrence,relationship:648,0.3491962221608194,0.18425892664271948,0.7667,0.21069963411132722,1.0,conditional co-bidding 1.96x expected; persistence=0.77
V0200,cooccurrence,relationship:649,0.3462416048792764,0.1857118259029177,0.7333,0.20766729425283945,1.0,conditional co-bidding 2.04x expected; persistence=0.73
V0307,cooccurrence,relationship:649,0.3462416048792764,0.1857118259029177,0.7333,0.20766729425283945,1.0,conditional co-bidding 2.04x expected; persistence=0.73
V0159,cooccurrence,relationship:650,0.3484643865645364,0.18397351076016893,0.7667,0.21021538829176944,1.0,conditional co-bidding 1.94x expected; persistence=0.77
V0426,cooccurrence,relationship:650,0.3484643865645364,0.18397351076016893,0.7667,0.21021538829176944,1.0,conditional co-bidding 1.94x expected; persistence=0.77
V0332,cooccurrence,relationship:651,0.3541628580742436,0.18100111464895488,0.8333,0.21618027965494385,1.0,conditional co-bidding 1.79x expected; persistence=0.83
V0340,cooccurrence,relationship:651,0.3541628580742436,0.18100111464895488,0.8333,0.21618027965494385,1.0,conditional co-bidding 1.79x expected; persistence=0.83
V0299,cooccurrence,relationship:652,0.3426409648761513,0.1869049763016989,0.7,0.20423484934170144,1.0,conditional co-bidding 2.10x expected; persistence=0.70
V0387,cooccurrence,relationship:652,0.3426409648761513,0.1869049763016989,0.7,0.20423484934170144,1.0,conditional co-bidding 2.10x expected; persistence=0.70
V0201,cooccurrence,relationship:653,0.3453445359479308,0.18536196901969298,0.7333,0.20707778467093926,1.0,conditional co-bidding 2.02x expected; persistence=0.73
V0249,cooccurrence,relationship:653,0.3453445359479308,0.18536196901969298,0.7333,0.20707778467093926,1.0,conditional co-bidding 2.02x expected; persistence=0.73
V0022,cooccurrence,relationship:654,0.3505165272186737,0.18217644561528248,0.8,0.21265845575656345,1.0,conditional co-bidding 1.85x expected; persistence=0.80
V0395,cooccurrence,relationship:654,0.3505165272186737,0.18217644561528248,0.8,0.21265845575656345,1.0,conditional co-bidding 1.85x expected; persistence=0.80
V0007,cooccurrence,relationship:655,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0242,cooccurrence,relationship:655,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0212,cooccurrence,relationship:656,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0525,cooccurrence,relationship:656,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0242,cooccurrence,relationship:657,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0292,cooccurrence,relationship:657,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0219,cooccurrence,relationship:658,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0364,cooccurrence,relationship:658,0.3445149184969641,0.18503841821381578,0.7333,0.2065328388766073,1.0,conditional co-bidding 2.00x expected; persistence=0.73
V0250,cooccurrence,relationship:659,0.3415492448860894,0.18647920550557462,0.7,0.20352260446909293,1.0,conditional co-bidding 2.08x expected; persistence=0.70
V0547,cooccurrence,relationship:659,0.3415492448860894,0.18647920550557462,0.7,0.20352260446909293,1.0,conditional co-bidding 2.08x expected; persistence=0.70
V0026,cooccurrence,relationship:660,0.3615071870513494,0.17606540295002612,0.9333,0.22443649909966243,1.0,conditional co-bidding 1.56x expected; persistence=0.93
V0223,cooccurrence,relationship:660,0.3615071870513494,0.17606540295002612,0.9333,0.22443649909966243,1.0,conditional co-bidding 1.56x expected; persistence=0.93
V0039,cooccurrence,relationship:661,0.3470196569385504,0.18341006620603448,0.7667,0.2092599561518044,1.0,conditional co-bidding 1.92x expected; persistence=0.77
V0051,cooccurrence,relationship:661,0.3470196569385504,0.18341006620603448,0.7667,0.2092599561518044,1.0,conditional co-bidding 1.92x expected; persistence=0.77
V0054,cooccurrence,relationship:662,0.3469645743536477,0.18338858399792235,0.7667,0.209223542623814,1.0,conditional co-bidding 1.91x expected; persistence=0.77
V0120,cooccurrence,relationship:662,0.3469645743536477,0.18338858399792235,0.7667,0.209223542623814,1.0,conditional co-bidding 1.91x expected; persistence=0.77
V0159,cooccurrence,relationship:663,0.3467039021847691,0.18328692185205991,0.7667,0.20905123344868676,1.0,conditional co-bidding 1.91x expected; persistence=0.77
V0455,cooccurrence,relationship:663,0.3467039021847691,0.18328692185205991,0.7667,0.20905123344868676,1.0,conditional co-bidding 1.91x expected; persistence=0.77
V0188,cooccurrence,relationship:664,0.346633641603094,0.18325952022520653,0.7667,0.20900479378139464,1.0,conditional co-bidding 1.91x expected; persistence=0.77
V0244,cooccurrence,relationship:664,0.346633641603094,0.18325952022520653,0.7667,0.20900479378139464,1.0,conditional co-bidding 1.91x expected; persistence=0.77
V0011,cooccurrence,relationship:665,0.3334493401324541,0.19041044265165694,0.6091,0.195396934931153,1.0,conditional co-bidding 2.30x expected; persistence=0.61
V0063,cooccurrence,relationship:665,0.3334493401324541,0.19041044265165694,0.6091,0.195396934931153,1.0,conditional co-bidding 2.30x expected; persistence=0.61
V0049,cooccurrence,relationship:666,0.337987032544521,0.18768734269236312,0.6667,0.20014451259412935,1.0,conditional co-bidding 2.14x expected; persistence=0.67
V0540,cooccurrence,relationship:666,0.337987032544521,0.18768734269236312,0.6667,0.20014451259412935,1.0,conditional co-bidding 2.14x expected; persistence=0.67
V0043,cooccurrence,relationship:667,0.3406880854867843,0.18614335333984586,0.7,0.20296105618837953,1.0,conditional co-bidding 2.06x expected; persistence=0.70
V0427,cooccurrence,relationship:667,0.3406880854867843,0.18614335333984586,0.7,0.20296105618837953,1.0,conditional co-bidding 2.06x expected; persistence=0.70
V0043,cooccurrence,relationship:668,0.3406880854867843,0.18614335333984586,0.7,0.20296105618837953,1.0,conditional co-bidding 2.06x expected; persistence=0.70
V0437,cooccurrence,relationship:668,0.3406880854867843,0.18614335333984586,0.7,0.20296105618837953,1.0,conditional co-bidding 2.06x expected; persistence=0.70
V0336,cooccurrence,relationship:669,0.3434405913270389,0.18461943061754502,0.7333,0.2058274919203567,1.0,conditional co-bidding 1.98x expected; persistence=0.73
V0514,cooccurrence,relationship:669,0.3434405913270389,0.18461943061754502,0.7333,0.2058274919203567,1.0,conditional co-bidding 1.98x expected; persistence=0.73
V0041,cooccurrence,relationship:670,0.3462466026880584,0.18310857504834258,0.7667,0.20874900486820325,1.0,conditional co-bidding 1.90x expected; persistence=0.77
V0113,cooccurrence,relationship:670,0.3462466026880584,0.18310857504834258,0.7667,0.20874900486820325,1.0,conditional co-bidding 1.90x expected; persistence=0.77
V0383,cooccurrence,relationship:671,0.340606941491857,0.18611170718182415,0.7,0.20290815610015944,1.0,conditional co-bidding 2.06x expected; persistence=0.70
V0509,cooccurrence,relationship:671,0.340606941491857,0.18611170718182415,0.7,0.20290815610015944,1.0,conditional co-bidding 2.06x expected; persistence=0.70
V0215,cooccurrence,relationship:672,0.31864474359818,0.19879365000329005,0.4276,0.1804332516565036,1.0,conditional co-bidding 2.82x expected; persistence=0.43
V0293,cooccurrence,relationship:672,0.31864474359818,0.19879365000329005,0.4276,0.1804332516565036,1.0,conditional co-bidding 2.82x expected; persistence=0.43
V0195,cooccurrence,relationship:673,0.3487303052853535,0.1814798190612878,0.8,0.21146980667895607,1.0,conditional co-bidding 1.82x expected; persistence=0.80
V0254,cooccurrence,relationship:673,0.3487303052853535,0.1814798190612878,0.8,0.21146980667895607,1.0,conditional co-bidding 1.82x expected; persistence=0.80
V0129,cooccurrence,relationship:674,0.3401526574743561,0.18593453641499885,0.7,0.20261203549896178,1.0,conditional co-bidding 2.05x expected; persistence=0.70
V0175,cooccurrence,relationship:674,0.3401526574743561,0.18593453641499885,0.7,0.20261203549896178,1.0,conditional co-bidding 2.05x expected; persistence=0.70
V0034,cooccurrence,relationship:675,0.3427774086802296,0.18436078938528946,0.7333,0.20539227236546692,1.0,conditional co-bidding 1.96x expected; persistence=0.73
