source,target,edge_type,weight,observations,behavioral_strength,economic_strength,metadata
vendor:V0107,market:BUILDING_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.14385244118011,category=BUILDING_CONSTRUCTION;region=KA-SOUTH
vendor:V0107,market:BUILDING_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.14385244118011,category=BUILDING_CONSTRUCTION;region=TN-NORTH
vendor:V0110,market:ROAD_CONSTRUCTION:AP-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.0852959567097943,category=ROAD_CONSTRUCTION;region=AP-SOUTH
vendor:V0110,market:ROAD_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.41725174762601036,3,,0.0852959567097943,category=ROAD_CONSTRUCTION;region=KA-BENGALURU
vendor:V0110,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.302323673928969,2,,0.0852959567097943,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0110,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.41725174762601036,3,,0.0852959567097943,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0110,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.5132477440400283,4,,0.0852959567097943,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0112,market:VEHICLE_SUPPLIES:KA-BENGALURU,PARTICIPATES_IN,0.41725174762601036,3,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-BENGALURU
vendor:V0112,market:VEHICLE_SUPPLIES:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-CENTRAL
vendor:V0112,market:VEHICLE_SUPPLIES:KA-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-NORTH
vendor:V0112,market:VEHICLE_SUPPLIES:KA-SOUTH,PARTICIPATES_IN,0.5132477440400283,4,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-SOUTH
vendor:V0113,market:IT_SERVICES:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2457380649349068,category=IT_SERVICES;region=KA-BENGALURU
vendor:V0113,market:IT_SERVICES:KA-CENTRAL,PARTICIPATES_IN,0.41725174762601036,3,,0.2457380649349068,category=IT_SERVICES;region=KA-CENTRAL
vendor:V0113,market:IT_SERVICES:KA-NORTH,PARTICIPATES_IN,0.8619307626891072,11,,0.2457380649349068,category=IT_SERVICES;region=KA-NORTH
vendor:V0113,market:IT_SERVICES:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2457380649349068,category=IT_SERVICES;region=KA-SOUTH
vendor:V0113,market:IT_SERVICES:TN-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.2457380649349068,category=IT_SERVICES;region=TN-NORTH
vendor:V0113,market:LAB_EQUIPMENT:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2457380649349068,category=LAB_EQUIPMENT;region=KA-BENGALURU
vendor:V0113,market:LAB_EQUIPMENT:KA-CENTRAL,PARTICIPATES_IN,0.5934303402594008,5,,0.2457380649349068,category=LAB_EQUIPMENT;region=KA-CENTRAL
vendor:V0113,market:LAB_EQUIPMENT:KA-NORTH,PARTICIPATES_IN,0.9195403932504675,14,,0.2457380649349068,category=LAB_EQUIPMENT;region=KA-NORTH
vendor:V0113,market:LAB_EQUIPMENT:KA-SOUTH,PARTICIPATES_IN,0.5132477440400283,4,,0.2457380649349068,category=LAB_EQUIPMENT;region=KA-SOUTH
vendor:V0113,market:LAB_EQUIPMENT:TN-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.2457380649349068,category=LAB_EQUIPMENT;region=TN-NORTH
vendor:V0114,market:ROAD_CONSTRUCTION:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.1973066513058317,category=ROAD_CONSTRUCTION;region=AP-SOUTH
vendor:V0114,market:ROAD_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.5934303402594008,5,,0.1973066513058317,category=ROAD_CONSTRUCTION;region=KA-BENGALURU
vendor:V0114,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.302323673928969,2,,0.1973066513058317,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0114,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.41725174762601036,3,,0.1973066513058317,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0114,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.1973066513058317,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0114,market:WATER_INFRASTRUCTURE:AP-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.1973066513058317,category=WATER_INFRASTRUCTURE;region=AP-SOUTH
vendor:V0114,market:WATER_INFRASTRUCTURE:KA-BENGALURU,PARTICIPATES_IN,0.5132477440400283,4,,0.1973066513058317,category=WATER_INFRASTRUCTURE;region=KA-BENGALURU
vendor:V0114,market:WATER_INFRASTRUCTURE:KA-CENTRAL,PARTICIPATES_IN,0.5934303402594008,5,,0.1973066513058317,category=WATER_INFRASTRUCTURE;region=KA-CENTRAL
vendor:V0114,market:WATER_INFRASTRUCTURE:KA-NORTH,PARTICIPATES_IN,0.5132477440400283,4,,0.1973066513058317,category=WATER_INFRASTRUCTURE;region=KA-NORTH
vendor:V0114,market:WATER_INFRASTRUCTURE:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.1973066513058317,category=WATER_INFRASTRUCTURE;region=KA-SOUTH
vendor:V0115,market:VEHICLE_SUPPLIES:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-BENGALURU
vendor:V0115,market:VEHICLE_SUPPLIES:KA-CENTRAL,PARTICIPATES_IN,0.164729788588728,1,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-CENTRAL
vendor:V0115,market:VEHICLE_SUPPLIES:KA-NORTH,PARTICIPATES_IN,0.8619307626891072,11,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-NORTH
vendor:V0115,market:VEHICLE_SUPPLIES:KA-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.1627704252312831,category=VEHICLE_SUPPLIES;region=KA-SOUTH
vendor:V0117,market:BUILDING_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2313609142457056,category=BUILDING_CONSTRUCTION;region=KA-BENGALURU
vendor:V0117,market:BUILDING_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.41725174762601036,3,,0.2313609142457056,category=BUILDING_CONSTRUCTION;region=KA-CENTRAL
vendor:V0117,market:BUILDING_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.9195403932504675,14,,0.2313609142457056,category=BUILDING_CONSTRUCTION;region=KA-NORTH
vendor:V0117,market:BUILDING_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2313609142457056,category=BUILDING_CONSTRUCTION;region=KA-SOUTH
vendor:V0117,market:BUILDING_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2313609142457056,category=BUILDING_CONSTRUCTION;region=TN-NORTH
vendor:V0119,market:LAB_EQUIPMENT:AP-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.3371372050121109,category=LAB_EQUIPMENT;region=AP-SOUTH
vendor:V0119,market:LAB_EQUIPMENT:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.3371372050121109,category=LAB_EQUIPMENT;region=KA-BENGALURU
vendor:V0119,market:LAB_EQUIPMENT:KA-CENTRAL,PARTICIPATES_IN,0.9195403932504675,14,,0.3371372050121109,category=LAB_EQUIPMENT;region=KA-CENTRAL
vendor:V0119,market:LAB_EQUIPMENT:KA-NORTH,PARTICIPATES_IN,0.7630722413178782,8,,0.3371372050121109,category=LAB_EQUIPMENT;region=KA-NORTH
vendor:V0119,market:LAB_EQUIPMENT:KA-SOUTH,PARTICIPATES_IN,0.8846748789619375,12,,0.3371372050121109,category=LAB_EQUIPMENT;region=KA-SOUTH
vendor:V0119,market:LAB_EQUIPMENT:TN-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.3371372050121109,category=LAB_EQUIPMENT;region=TN-NORTH
vendor:V0119,market:MEDICAL_SUPPLIES:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.3371372050121109,category=MEDICAL_SUPPLIES;region=KA-BENGALURU
vendor:V0119,market:MEDICAL_SUPPLIES:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.3371372050121109,category=MEDICAL_SUPPLIES;region=KA-CENTRAL
vendor:V0119,market:MEDICAL_SUPPLIES:KA-NORTH,PARTICIPATES_IN,0.5934303402594008,5,,0.3371372050121109,category=MEDICAL_SUPPLIES;region=KA-NORTH
vendor:V0119,market:MEDICAL_SUPPLIES:KA-SOUTH,PARTICIPATES_IN,0.8619307626891072,11,,0.3371372050121109,category=MEDICAL_SUPPLIES;region=KA-SOUTH
vendor:V0120,market:ROAD_CONSTRUCTION:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.220453978889504,category=ROAD_CONSTRUCTION;region=AP-SOUTH
vendor:V0120,market:ROAD_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.220453978889504,category=ROAD_CONSTRUCTION;region=KA-BENGALURU
vendor:V0120,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.8619307626891072,11,,0.220453978889504,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0120,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.41725174762601036,3,,0.220453978889504,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0120,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.220453978889504,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0120,market:ROAD_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.220453978889504,category=ROAD_CONSTRUCTION;region=TN-NORTH
vendor:V0120,market:WATER_INFRASTRUCTURE:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.220453978889504,category=WATER_INFRASTRUCTURE;region=AP-SOUTH
vendor:V0120,market:WATER_INFRASTRUCTURE:KA-CENTRAL,PARTICIPATES_IN,0.9531123047800115,17,,0.220453978889504,category=WATER_INFRASTRUCTURE;region=KA-CENTRAL
vendor:V0120,market:WATER_INFRASTRUCTURE:KA-NORTH,PARTICIPATES_IN,0.5132477440400283,4,,0.220453978889504,category=WATER_INFRASTRUCTURE;region=KA-NORTH
vendor:V0120,market:WATER_INFRASTRUCTURE:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.220453978889504,category=WATER_INFRASTRUCTURE;region=KA-SOUTH
vendor:V0120,market:WATER_INFRASTRUCTURE:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.220453978889504,category=WATER_INFRASTRUCTURE;region=TN-NORTH
vendor:V0121,market:CIVIL_MAINTENANCE:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2106243232088729,category=CIVIL_MAINTENANCE;region=KA-BENGALURU
vendor:V0121,market:CIVIL_MAINTENANCE:KA-CENTRAL,PARTICIPATES_IN,0.5132477440400283,4,,0.2106243232088729,category=CIVIL_MAINTENANCE;region=KA-CENTRAL
vendor:V0121,market:CIVIL_MAINTENANCE:KA-NORTH,PARTICIPATES_IN,0.9195403932504675,14,,0.2106243232088729,category=CIVIL_MAINTENANCE;region=KA-NORTH
vendor:V0121,market:CIVIL_MAINTENANCE:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2106243232088729,category=CIVIL_MAINTENANCE;region=KA-SOUTH
vendor:V0121,market:CIVIL_MAINTENANCE:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2106243232088729,category=CIVIL_MAINTENANCE;region=TN-NORTH
vendor:V0121,market:ROAD_CONSTRUCTION:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2106243232088729,category=ROAD_CONSTRUCTION;region=AP-SOUTH
vendor:V0121,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.2106243232088729,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0121,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.8619307626891072,11,,0.2106243232088729,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0121,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.2106243232088729,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0122,market:BUILDING_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-BENGALURU
vendor:V0122,market:BUILDING_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.7630722413178782,8,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-CENTRAL
vendor:V0122,market:BUILDING_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-NORTH
vendor:V0122,market:BUILDING_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.5934303402594008,5,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-SOUTH
vendor:V0122,market:FURNITURE:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.2742976873287828,category=FURNITURE;region=KA-BENGALURU
vendor:V0122,market:FURNITURE:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.2742976873287828,category=FURNITURE;region=KA-CENTRAL
vendor:V0122,market:FURNITURE:KA-NORTH,PARTICIPATES_IN,0.5934303402594008,5,,0.2742976873287828,category=FURNITURE;region=KA-NORTH
vendor:V0122,market:FURNITURE:KA-SOUTH,PARTICIPATES_IN,0.5132477440400283,4,,0.2742976873287828,category=FURNITURE;region=KA-SOUTH
vendor:V0122,market:FURNITURE:TN-NORTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2742976873287828,category=FURNITURE;region=TN-NORTH
vendor:V0123,market:BUILDING_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.2284385463268036,category=BUILDING_CONSTRUCTION;region=KA-BENGALURU
vendor:V0123,market:BUILDING_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.2284385463268036,category=BUILDING_CONSTRUCTION;region=KA-CENTRAL
vendor:V0123,market:BUILDING_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.7630722413178782,8,,0.2284385463268036,category=BUILDING_CONSTRUCTION;region=KA-NORTH
vendor:V0123,market:BUILDING_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2284385463268036,category=BUILDING_CONSTRUCTION;region=KA-SOUTH
vendor:V0123,market:BUILDING_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.2284385463268036,category=BUILDING_CONSTRUCTION;region=TN-NORTH
vendor:V0123,market:FURNITURE:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2284385463268036,category=FURNITURE;region=AP-SOUTH
vendor:V0123,market:FURNITURE:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.2284385463268036,category=FURNITURE;region=KA-CENTRAL
vendor:V0123,market:FURNITURE:KA-NORTH,PARTICIPATES_IN,0.8846748789619375,12,,0.2284385463268036,category=FURNITURE;region=KA-NORTH
vendor:V0123,market:FURNITURE:KA-SOUTH,PARTICIPATES_IN,0.5934303402594008,5,,0.2284385463268036,category=FURNITURE;region=KA-SOUTH
vendor:V0125,market:CIVIL_MAINTENANCE:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2403173517078662,category=CIVIL_MAINTENANCE;region=AP-SOUTH
vendor:V0125,market:CIVIL_MAINTENANCE:KA-CENTRAL,PARTICIPATES_IN,0.302323673928969,2,,0.2403173517078662,category=CIVIL_MAINTENANCE;region=KA-CENTRAL
vendor:V0125,market:CIVIL_MAINTENANCE:KA-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.2403173517078662,category=CIVIL_MAINTENANCE;region=KA-NORTH
vendor:V0125,market:CIVIL_MAINTENANCE:KA-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.2403173517078662,category=CIVIL_MAINTENANCE;region=KA-SOUTH
vendor:V0125,market:ROAD_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2403173517078662,category=ROAD_CONSTRUCTION;region=KA-BENGALURU
vendor:V0125,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.5132477440400283,4,,0.2403173517078662,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0125,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.5934303402594008,5,,0.2403173517078662,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0125,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2403173517078662,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0125,market:ROAD_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2403173517078662,category=ROAD_CONSTRUCTION;region=TN-NORTH
vendor:V0126,market:CIVIL_MAINTENANCE:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2807105554214358,category=CIVIL_MAINTENANCE;region=AP-SOUTH
vendor:V0126,market:CIVIL_MAINTENANCE:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2807105554214358,category=CIVIL_MAINTENANCE;region=KA-BENGALURU
vendor:V0126,market:CIVIL_MAINTENANCE:KA-CENTRAL,PARTICIPATES_IN,0.5934303402594008,5,,0.2807105554214358,category=CIVIL_MAINTENANCE;region=KA-CENTRAL
vendor:V0126,market:CIVIL_MAINTENANCE:KA-NORTH,PARTICIPATES_IN,0.6604044743550609,6,,0.2807105554214358,category=CIVIL_MAINTENANCE;region=KA-NORTH
vendor:V0126,market:CIVIL_MAINTENANCE:KA-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.2807105554214358,category=CIVIL_MAINTENANCE;region=KA-SOUTH
vendor:V0126,market:CIVIL_MAINTENANCE:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2807105554214358,category=CIVIL_MAINTENANCE;region=TN-NORTH
vendor:V0126,market:WATER_INFRASTRUCTURE:AP-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2807105554214358,category=WATER_INFRASTRUCTURE;region=AP-SOUTH
vendor:V0126,market:WATER_INFRASTRUCTURE:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2807105554214358,category=WATER_INFRASTRUCTURE;region=KA-BENGALURU
vendor:V0126,market:WATER_INFRASTRUCTURE:KA-CENTRAL,PARTICIPATES_IN,0.41725174762601036,3,,0.2807105554214358,category=WATER_INFRASTRUCTURE;region=KA-CENTRAL
vendor:V0126,market:WATER_INFRASTRUCTURE:KA-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.2807105554214358,category=WATER_INFRASTRUCTURE;region=KA-NORTH
vendor:V0126,market:WATER_INFRASTRUCTURE:KA-SOUTH,PARTICIPATES_IN,0.5934303402594008,5,,0.2807105554214358,category=WATER_INFRASTRUCTURE;region=KA-SOUTH
vendor:V0127,market:BUILDING_CONSTRUCTION:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2587766277814485,category=BUILDING_CONSTRUCTION;region=AP-SOUTH
vendor:V0127,market:BUILDING_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2587766277814485,category=BUILDING_CONSTRUCTION;region=KA-BENGALURU
vendor:V0127,market:BUILDING_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.6604044743550609,6,,0.2587766277814485,category=BUILDING_CONSTRUCTION;region=KA-CENTRAL
vendor:V0127,market:BUILDING_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.8021013009163853,9,,0.2587766277814485,category=BUILDING_CONSTRUCTION;region=KA-NORTH
vendor:V0127,market:BUILDING_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2587766277814485,category=BUILDING_CONSTRUCTION;region=KA-SOUTH
vendor:V0127,market:BUILDING_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2587766277814485,category=BUILDING_CONSTRUCTION;region=TN-NORTH
vendor:V0127,market:FURNITURE:KA-BENGALURU,PARTICIPATES_IN,0.5132477440400283,4,,0.2587766277814485,category=FURNITURE;region=KA-BENGALURU
vendor:V0127,market:FURNITURE:KA-CENTRAL,PARTICIPATES_IN,0.41725174762601036,3,,0.2587766277814485,category=FURNITURE;region=KA-CENTRAL
vendor:V0127,market:FURNITURE:KA-NORTH,PARTICIPATES_IN,0.8347011117784134,10,,0.2587766277814485,category=FURNITURE;region=KA-NORTH
vendor:V0127,market:FURNITURE:KA-SOUTH,PARTICIPATES_IN,0.5934303402594008,5,,0.2587766277814485,category=FURNITURE;region=KA-SOUTH
vendor:V0129,market:ELECTRICAL_EQUIPMENT:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.1959802741719085,category=ELECTRICAL_EQUIPMENT;region=AP-SOUTH
vendor:V0129,market:ELECTRICAL_EQUIPMENT:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.1959802741719085,category=ELECTRICAL_EQUIPMENT;region=KA-BENGALURU
vendor:V0129,market:ELECTRICAL_EQUIPMENT:KA-CENTRAL,PARTICIPATES_IN,0.5132477440400283,4,,0.1959802741719085,category=ELECTRICAL_EQUIPMENT;region=KA-CENTRAL
vendor:V0129,market:ELECTRICAL_EQUIPMENT:KA-NORTH,PARTICIPATES_IN,0.7163459735002295,7,,0.1959802741719085,category=ELECTRICAL_EQUIPMENT;region=KA-NORTH
vendor:V0129,market:ELECTRICAL_EQUIPMENT:KA-SOUTH,PARTICIPATES_IN,0.9608361049010129,18,,0.1959802741719085,category=ELECTRICAL_EQUIPMENT;region=KA-SOUTH
vendor:V0129,market:IT_SERVICES:KA-CENTRAL,PARTICIPATES_IN,0.302323673928969,2,,0.1959802741719085,category=IT_SERVICES;region=KA-CENTRAL
vendor:V0129,market:IT_SERVICES:KA-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.1959802741719085,category=IT_SERVICES;region=KA-NORTH
vendor:V0129,market:IT_SERVICES:KA-SOUTH,PARTICIPATES_IN,0.8619307626891072,11,,0.1959802741719085,category=IT_SERVICES;region=KA-SOUTH
vendor:V0130,market:CIVIL_MAINTENANCE:AP-SOUTH,PARTICIPATES_IN,0.302323673928969,2,,0.3065223287428631,category=CIVIL_MAINTENANCE;region=AP-SOUTH
vendor:V0130,market:CIVIL_MAINTENANCE:KA-CENTRAL,PARTICIPATES_IN,0.41725174762601036,3,,0.3065223287428631,category=CIVIL_MAINTENANCE;region=KA-CENTRAL
vendor:V0130,market:CIVIL_MAINTENANCE:KA-NORTH,PARTICIPATES_IN,0.5132477440400283,4,,0.3065223287428631,category=CIVIL_MAINTENANCE;region=KA-NORTH
vendor:V0130,market:CIVIL_MAINTENANCE:KA-SOUTH,PARTICIPATES_IN,0.6604044743550609,6,,0.3065223287428631,category=CIVIL_MAINTENANCE;region=KA-SOUTH
vendor:V0130,market:CIVIL_MAINTENANCE:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.3065223287428631,category=CIVIL_MAINTENANCE;region=TN-NORTH
vendor:V0130,market:ROAD_CONSTRUCTION:AP-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.3065223287428631,category=ROAD_CONSTRUCTION;region=AP-SOUTH
vendor:V0130,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.302323673928969,2,,0.3065223287428631,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0130,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.302323673928969,2,,0.3065223287428631,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0130,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.41725174762601036,3,,0.3065223287428631,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0130,market:ROAD_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.3065223287428631,category=ROAD_CONSTRUCTION;region=TN-NORTH
vendor:V0132,market:BUILDING_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.9726762775527075,20,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-CENTRAL
vendor:V0132,market:BUILDING_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-NORTH
vendor:V0132,market:BUILDING_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.2742976873287828,category=BUILDING_CONSTRUCTION;region=KA-SOUTH
vendor:V0132,market:FURNITURE:KA-BENGALURU,PARTICIPATES_IN,0.164729788588728,1,,0.2742976873287828,category=FURNITURE;region=KA-BENGALURU
vendor:V0132,market:FURNITURE:KA-CENTRAL,PARTICIPATES_IN,0.9531123047800115,17,,0.2742976873287828,category=FURNITURE;region=KA-CENTRAL
vendor:V0132,market:FURNITURE:KA-NORTH,PARTICIPATES_IN,0.7630722413178782,8,,0.2742976873287828,category=FURNITURE;region=KA-NORTH
vendor:V0132,market:FURNITURE:KA-SOUTH,PARTICIPATES_IN,0.7163459735002295,7,,0.2742976873287828,category=FURNITURE;region=KA-SOUTH
vendor:V0132,market:FURNITURE:TN-NORTH,PARTICIPATES_IN,0.41725174762601036,3,,0.2742976873287828,category=FURNITURE;region=TN-NORTH
vendor:V0133,market:ROAD_CONSTRUCTION:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.3061993316019484,category=ROAD_CONSTRUCTION;region=KA-BENGALURU
vendor:V0133,market:ROAD_CONSTRUCTION:KA-CENTRAL,PARTICIPATES_IN,0.164729788588728,1,,0.3061993316019484,category=ROAD_CONSTRUCTION;region=KA-CENTRAL
vendor:V0133,market:ROAD_CONSTRUCTION:KA-NORTH,PARTICIPATES_IN,0.8846748789619375,12,,0.3061993316019484,category=ROAD_CONSTRUCTION;region=KA-NORTH
vendor:V0133,market:ROAD_CONSTRUCTION:KA-SOUTH,PARTICIPATES_IN,0.5934303402594008,5,,0.3061993316019484,category=ROAD_CONSTRUCTION;region=KA-SOUTH
vendor:V0133,market:ROAD_CONSTRUCTION:TN-NORTH,PARTICIPATES_IN,0.164729788588728,1,,0.3061993316019484,category=ROAD_CONSTRUCTION;region=TN-NORTH
vendor:V0133,market:WATER_INFRASTRUCTURE:AP-SOUTH,PARTICIPATES_IN,0.164729788588728,1,,0.3061993316019484,category=WATER_INFRASTRUCTURE;region=AP-SOUTH
vendor:V0133,market:WATER_INFRASTRUCTURE:KA-BENGALURU,PARTICIPATES_IN,0.302323673928969,2,,0.3061993316019484,category=WATER_INFRASTRUCTURE;region=KA-BENGALURU
